hhnum,usdafoodcat4,grams,totitemexp,price_per_100g,price_source,num_milk_types
105377,1006,0.0,0.0,0.06608606557377049,cell,1
105377,1008,0.0,0.0,0.07608251633986929,cell,1
105378,1002,756.0,1.58,0.208994708994709,observed,1
105378,1004,0.0,0.0,0.08913934426229508,cell,1
105378,1006,0.0,0.0,0.10015368852459017,cell,1
105378,1008,0.0,0.0,0.1256127450980392,cell,1
105385,1002,3904.0,2.99,0.07658811475409837,observed,1
105385,1004,0.0,0.0,0.07658811475409837,cell,1
105385,1006,0.0,0.0,0.08939549180327869,global,1
105385,1008,0.0,0.0,0.10212418300653596,cell,1
105392,1002,0.0,0.0,0.06378073770491804,cell,1
105392,1004,0.0,0.0,0.08094262295081968,cell,1
105392,1006,0.0,0.0,0.061219262295081976,cell,1
105392,1008,3916.8,2.29,0.05846609477124183,observed,1
105405,1002,0.0,0.0,0.10578893442622951,cell,1
105405,1004,3904.0,3.68,0.09426229508196722,observed,1
105405,1006,0.0,0.0,0.09554303278688525,cell,1
105405,1008,0.0,0.0,0.09395424836601307,cell,1
105407,1002,7808.0,6.16,0.07889344262295082,observed,1
105407,1004,0.0,0.0,0.09682377049180327,cell,1
105407,1006,0.0,0.0,0.10220286885245901,cell,1
105407,1008,0.0,0.0,0.1095281862745098,cell,1
105410,1002,0.0,0.0,0.09964139344262296,cell,1
105410,1004,4584.4,10.28,0.22423872262455283,observed,1
105410,1006,0.0,0.0,0.08913934426229508,cell,1
105410,1008,0.0,0.0,0.09012459150326797,cell,1
105423,1002,7808.0,5.98,0.07658811475409837,observed,1
105423,1004,0.0,0.0,0.08939549180327869,cell,1
105423,1006,0.0,0.0,0.11731557377049182,cell,1
105423,1008,0.0,0.0,0.08399714052287581,placetype,1
105424,1002,0.0,0.0,0.11949282786885246,cell,1
105424,1004,2928.0,3.32,0.1133879781420765,observed,1
105424,1006,0.0,0.0,0.09695184426229508,cell,1
105424,1008,0.0,0.0,0.08731617647058823,cell,1
105426,1002,0.0,0.0,0.09733606557377049,cell,1
105426,1004,3904.0,2.4,0.061475409836065566,observed,1
105426,1006,0.0,0.0,0.14036885245901642,cell,1
105426,1008,0.0,0.0,0.0967626633986928,cell,1
105427,1002,1952.0,4.29,0.21977459016393444,observed,2
105427,1004,0.0,0.0,0.08427254098360656,cell,2
105427,1006,1952.0,4.29,0.21977459016393444,observed,2
105427,1008,0.0,0.0,0.09012459150326797,cell,2
105460,1002,0.0,0.0,0.10220286885245901,cell,1
105460,1004,0.0,0.0,0.10227603036246388,cell,1
105460,1006,7808.0,0.0,0.22387295081967212,placetype_rural_nonmetro,1
105460,1008,0.0,0.0,0.08680555555555555,cell,1
105461,1002,0.0,0.0,0.10860655737704919,cell,2
105461,1004,0.0,0.0,0.07146516393442623,cell,2
105461,1006,976.0,2.79,0.2858606557377049,observed,2
105461,1008,384.0,1.99,0.5182291666666666,observed,2
105468,1002,0.0,0.0,0.10860655737704919,cell,0
105468,1004,0.0,2.49,0.07146516393442623,cell,0
105468,1006,0.0,0.0,0.06608606557377049,cell,0
105468,1008,0.0,0.0,0.07608251633986929,cell,0
105477,1002,0.0,0.0,0.09682377049180327,cell,1
105477,1004,1952.0,2.19,0.11219262295081966,observed,1
105477,1006,0.0,0.0,0.08913934426229508,cell,1
105477,1008,0.0,0.0,0.08552900326797384,cell,1
105479,1002,756.0,2.0,0.26455026455026454,observed,2
105479,1004,976.0,1.89,0.19364754098360654,observed,2
105479,1006,0.0,0.0,0.08913934426229508,cell,2
105479,1008,0.0,0.0,0.09906045751633986,cell,2
105491,1002,0.0,3.48,0.09964139344262296,cell,0
105491,1004,0.0,0.0,0.08427254098360656,cell,0
105491,1006,0.0,0.0,0.08913934426229508,cell,0
105491,1008,0.0,0.0,0.09012459150326797,cell,0
105500,1002,0.0,0.0,0.09554303278688525,cell,1
105500,1004,3904.0,2.69,0.06890368852459017,observed,1
105500,1006,0.0,0.0,0.10220286885245901,cell,1
105500,1008,0.0,0.0,0.1095281862745098,cell,1
105522,1002,0.0,0.0,0.09964139344262296,cell,1
105522,1004,1952.0,2.49,0.1275614754098361,observed,1
105522,1006,0.0,0.0,0.08913934426229508,cell,1
105522,1008,0.0,0.0,0.09012459150326797,cell,1
105554,1002,0.0,0.0,0.04021516393442623,cell,1
105554,1004,3904.0,2.99,0.07658811475409837,observed,1
105554,1006,0.0,0.0,0.06890368852459017,cell,1
105554,1008,0.0,0.0,0.06969975490196079,cell,1
105564,1002,0.0,0.0,0.09554303278688525,cell,1
105564,1004,0.0,0.0,0.09682377049180327,cell,1
105564,1006,0.0,0.0,0.10220286885245901,cell,1
105564,1008,7833.6,7.38,0.0942095588235294,observed,1
105576,1002,0.0,0.0,0.1014344262295082,cell,1
105576,1004,0.0,0.0,0.09464651639344263,cell,1
105576,1006,0.0,0.0,0.05609631147540983,cell,1
105576,1008,3916.8,3.46,0.08833741830065359,observed,1
105600,1002,0.0,0.0,0.07914959016393443,cell,1
105600,1004,0.0,2.29,0.09182889344262295,cell,1
105600,1006,976.0,1.29,0.13217213114754098,observed,1
105600,1008,0.0,0.0,0.12714460784313725,cell,1
105610,1002,0.0,0.0,0.07274590163934426,cell,1
105610,1004,0.0,0.0,0.06839139344262296,cell,1
105610,1006,0.0,0.0,0.07633196721311475,cell,1
105610,1008,3916.8,2.99,0.07633782679738563,observed,1
105628,1002,3904.0,3.69,0.09451844262295081,observed,1
105628,1004,0.0,0.0,0.09144467213114754,cell,1
105628,1006,0.0,0.0,0.09042008196721311,placetype_rural_nonmetro,1
105628,1008,0.0,0.0,0.08680555555555555,cell,1
105644,1002,0.0,0.0,0.09964139344262296,cell,1
105644,1004,7808.0,7.26,0.09298155737704918,observed,1
105644,1006,0.0,0.0,0.08913934426229508,cell,1
105644,1008,0.0,0.0,0.09012459150326797,cell,1
105649,1002,1958.4,2.59,0.13225081699346403,observed,1
105649,1004,0.0,0.0,0.09682377049180327,cell,1
105649,1006,0.0,0.0,0.10220286885245901,cell,1
105649,1008,0.0,0.0,0.1095281862745098,cell,1
105652,1002,1952.0,1.25,0.06403688524590163,observed,2
105652,1004,0.0,1.25,0.09528688524590163,cell,2
105652,1006,0.0,0.0,0.15317622950819673,cell,2
105652,1008,1958.4,2.34,0.11948529411764705,observed,2
105657,1002,0.0,0.0,0.09195696721311475,cell,1
105657,1004,1952.0,1.99,0.10194672131147542,observed,1
105657,1006,0.0,0.0,0.09221311475409837,cell,1
105657,1008,0.0,0.0,0.08910334967320262,cell,1
105680,1002,0.0,0.0,0.09964139344262296,cell,1
105680,1004,7808.0,7.86,0.10066598360655737,observed,1
105680,1006,0.0,0.0,0.08913934426229508,cell,1
105680,1008,0.0,0.0,0.09012459150326797,cell,1
105686,1002,0.0,0.0,0.09964139344262296,cell,1
105686,1004,1952.0,3.99,0.20440573770491802,observed,1
105686,1006,0.0,0.0,0.08913934426229508,cell,1
105686,1008,0.0,0.0,0.09012459150326797,cell,1
105689,1002,0.0,0.0,0.07889344262295082,cell,1
105689,1004,1952.0,2.99,0.15317622950819673,observed,1
105689,1006,0.0,0.0,0.07889344262295081,cell,1
105689,1008,0.0,0.0,0.062168096405228745,cell,1
105716,1002,3904.0,2.89,0.07402663934426229,observed,1
105716,1004,0.0,0.0,0.09682377049180327,cell,1
105716,1006,0.0,0.0,0.10220286885245901,cell,1
105716,1008,0.0,0.0,0.1095281862745098,cell,1
105731,1002,1952.0,1.99,0.10194672131147542,observed,1
105731,1004,0.0,0.0,0.07646004098360656,cell,1
105731,1006,0.0,0.0,0.061219262295081976,cell,1
105731,1008,0.0,0.0,0.06357230392156862,cell,1
105732,1002,0.0,0.0,0.11949282786885246,cell,0
105732,1004,0.0,1.79,0.09682377049180327,cell,0
105732,1006,0.0,0.0,0.09695184426229508,cell,0
105732,1008,0.0,0.0,0.08731617647058823,cell,0
105733,1002,0.0,0.0,0.09964139344262295,placetype_rural_nonmetro,1
105733,1004,3904.0,1.3,0.033299180327868855,observed,1
105733,1006,0.0,0.0,0.11731557377049182,placetype_rural_nonmetro,1
105733,1008,0.0,0.0,0.08399714052287581,placetype,1
105747,1002,0.0,0.0,0.14093137254901958,cell,1
105747,1004,3904.0,3.6,0.09221311475409837,observed,1
105747,1006,0.0,0.0,0.09451844262295081,cell,1
105747,1008,0.0,0.0,0.08782679738562091,cell,1
105753,1002,0.0,0.0,0.09964139344262296,cell,1
105753,1004,2928.0,1.98,0.06762295081967214,observed,1
105753,1006,0.0,0.0,0.08913934426229508,cell,1
105753,1008,0.0,0.0,0.09012459150326797,cell,1
105756,1002,1952.0,1.99,0.10194672131147542,observed,1
105756,1004,0.0,0.0,0.09451844262295081,cell,1
105756,1006,0.0,0.0,0.14036885245901642,cell,1
105756,1008,0.0,0.0,0.0967626633986928,cell,1
105761,1002,0.0,0.0,0.09682377049180327,cell,1
105761,1004,1952.0,3.99,0.20440573770491802,observed,1
105761,1006,0.0,0.0,0.08913934426229508,cell,1
105761,1008,0.0,0.0,0.08552900326797384,cell,1
105763,1002,0.0,4.53,0.09964139344262296,cell,0
105763,1004,0.0,0.0,0.08427254098360656,cell,0
105763,1006,0.0,0.0,0.08913934426229508,cell,0
105763,1008,0.0,0.0,0.09012459150326797,cell,0
105764,1002,0.0,0.0,0.09554303278688525,cell,1
105764,1004,0.0,0.0,0.09682377049180327,cell,1
105764,1006,3904.0,3.99,0.10220286885245901,observed,1
105764,1008,0.0,0.0,0.1095281862745098,cell,1
105765,1002,0.0,0.0,0.09964139344262296,cell,2
105765,1004,3904.0,2.63,0.06736680327868852,observed,2
105765,1006,0.0,0.0,0.08913934426229508,cell,2
105765,1008,3916.8,2.29,0.05846609477124183,observed,2
105792,1002,0.0,0.0,0.11385758196721311,cell,0
105792,1004,0.0,0.0,0.09528688524590163,cell,0
105792,1006,0.0,2.65,0.15317622950819673,cell,0
105792,1008,0.0,0.0,0.08833741830065359,cell,0
105796,1002,3904.0,3.53,0.09042008196721311,observed,1
105796,1004,0.0,0.0,0.09682377049180327,cell,1
105796,1006,0.0,0.0,0.10220286885245901,cell,1
105796,1008,0.0,0.0,0.1095281862745098,cell,1
105799,1002,0.0,0.0,0.09682377049180327,cell,1
105799,1004,0.0,0.0,0.09182889344262295,cell,1
105799,1006,0.0,0.0,0.08913934426229508,cell,1
105799,1008,1958.4,1.5,0.07659313725490197,observed,1
105812,1002,0.0,0.0,0.10860655737704919,cell,1
105812,1004,15616.0,6.49,0.04155993852459017,observed,1
105812,1006,0.0,0.0,0.06608606557377049,cell,1
105812,1008,0.0,0.0,0.07608251633986929,cell,1
105832,1002,0.0,0.0,0.07914959016393443,cell,0
105832,1004,0.0,6.380000000000001,0.08286372950819672,cell,0
105832,1006,0.0,0.0,0.08939549180327869,cell,0
105832,1008,0.0,0.0,0.07097630718954247,cell,0
105840,1002,0.0,0.0,0.09554303278688525,cell,1
105840,1004,3904.0,2.98,0.07633196721311475,observed,1
105840,1006,0.0,0.0,0.10220286885245901,cell,1
105840,1008,0.0,0.0,0.1095281862745098,cell,1
105846,1002,3904.0,2.79,0.07146516393442623,observed,1
105846,1004,0.0,0.0,0.08913934426229508,global,1
105846,1006,0.0,0.0,0.08939549180327869,global,1
105846,1008,0.0,0.0,0.08910334967320262,global,1
105856,1002,0.0,0.0,0.07889344262295082,cell,1
105856,1004,7808.0,17.0,0.21772540983606556,observed,1
105856,1006,0.0,0.0,0.07889344262295081,cell,1
105856,1008,0.0,0.0,0.062168096405228745,cell,1
105864,1002,0.0,0.0,0.11949282786885246,cell,1
105864,1004,0.0,0.0,0.09682377049180327,cell,1
105864,1006,0.0,0.0,0.09695184426229508,cell,1
105864,1008,2721.6,10.83,0.39792768959435626,observed,1
105896,1002,3904.0,3.78,0.09682377049180327,observed,1
105896,1004,0.0,0.0,0.09182889344262295,cell,1
105896,1006,0.0,0.0,0.08913934426229508,cell,1
105896,1008,0.0,0.0,0.08552900326797384,cell,1
105908,1002,0.0,0.0,0.09682377049180327,cell,2
105908,1004,11712.0,17.97,0.1534323770491803,observed,2
105908,1006,0.0,0.0,0.08913934426229508,cell,2
105908,1008,1958.4,1.99,0.10161356209150325,observed,2
105933,1002,7808.0,8.0,0.10245901639344263,observed,1
105933,1004,0.0,0.0,0.08427254098360656,cell,1
105933,1006,0.0,0.0,0.08913934426229508,cell,1
105933,1008,0.0,0.0,0.09012459150326797,cell,1
105940,1002,0.0,0.0,0.09554303278688525,cell,1
105940,1004,3904.0,3.59,0.09195696721311475,observed,1
105940,1006,0.0,0.0,0.10220286885245901,cell,1
105940,1008,0.0,0.0,0.1095281862745098,cell,1
105946,1002,0.0,0.0,0.10578893442622951,cell,1
105946,1004,7808.0,4.96,0.06352459016393443,observed,1
105946,1006,0.0,0.0,0.09554303278688525,cell,1
105946,1008,0.0,0.0,0.09395424836601307,cell,1
105947,1002,0.0,0.0,0.09964139344262296,cell,1
105947,1004,3904.0,2.73,0.0699282786885246,observed,1
105947,1006,0.0,0.0,0.08913934426229508,cell,1
105947,1008,0.0,0.0,0.09012459150326797,cell,1
105950,1002,0.0,0.0,0.11385758196721311,cell,0
105950,1004,0.0,3.79,0.09528688524590163,cell,0
105950,1006,0.0,0.0,0.15317622950819673,cell,0
105950,1008,0.0,0.0,0.08833741830065359,cell,0
105954,1002,7808.0,5.39,0.06903176229508196,observed,1
105954,1004,0.0,0.0,0.07287397540983608,cell,1
105954,1006,0.0,0.0,0.061219262295081976,placetype_rural_nonmetro,1
105954,1008,0.0,0.0,0.05642361111111111,cell,1
105956,1002,7808.0,2.89,0.037013319672131145,observed,1
105956,1004,0.0,0.0,0.13268442622950818,cell,1
105956,1006,0.0,0.0,0.22387295081967212,cell,1
105956,1008,0.0,0.0,0.08680555555555555,placetype_rural_nonmetro,1
105957,1002,0.0,0.0,0.10630122950819672,cell,1
105957,1004,3904.0,3.95,0.1011782786885246,observed,1
105957,1006,0.0,0.0,0.08939549180327869,global,1
105957,1008,0.0,0.0,0.21382250816993467,placetype,1
105962,1002,756.0,1.44,0.19047619047619047,observed,2
105962,1004,1952.0,2.28,0.11680327868852458,observed,2
105962,1006,0.0,0.0,0.09554303278688525,cell,2
105962,1008,0.0,0.0,0.09395424836601307,cell,2
105985,1002,0.0,0.0,0.07658811475409837,cell,2
105985,1004,3904.0,2.89,0.07402663934426229,observed,2
105985,1006,3904.0,3.43,0.08785860655737705,observed,2
105985,1008,0.0,0.0,0.06357230392156862,cell,2
105994,1002,7808.0,5.68,0.07274590163934426,observed,1
105994,1004,0.0,0.0,0.07646004098360656,cell,1
105994,1006,0.0,0.0,0.061219262295081976,cell,1
105994,1008,0.0,0.0,0.06357230392156862,cell,1
105995,1002,0.0,0.0,0.07914959016393443,cell,1
105995,1004,7808.0,12.54,0.16060450819672129,observed,1
105995,1006,0.0,0.0,0.08939549180327869,cell,1
105995,1008,0.0,0.0,0.07097630718954247,cell,1
106001,1002,0.0,0.0,0.07274590163934426,cell,1
106001,1004,3904.0,0.0,0.06839139344262296,cell,1
106001,1006,0.0,0.0,0.07633196721311475,cell,1
106001,1008,0.0,0.0,0.07633782679738563,cell,1
106010,1002,0.0,0.0,0.07274590163934426,cell,0
106010,1004,0.0,2.39,0.06839139344262296,cell,0
106010,1006,0.0,0.0,0.07633196721311475,cell,0
106010,1008,0.0,0.0,0.07633782679738563,cell,0
106032,1002,0.0,0.0,0.07914959016393443,cell,1
106032,1004,0.0,0.0,0.08286372950819672,cell,1
106032,1006,23424.0,17.94,0.07658811475409837,observed,1
106032,1008,0.0,0.0,0.07097630718954247,cell,1
106033,1002,756.0,5.67,0.75,observed,1
106033,1004,0.0,0.0,0.09451844262295081,cell,1
106033,1006,0.0,0.0,0.14036885245901642,cell,1
106033,1008,0.0,0.0,0.0967626633986928,cell,1
106035,1002,0.0,0.0,0.09554303278688525,cell,1
106035,1004,3904.0,5.98,0.15317622950819673,observed,1
106035,1006,0.0,0.0,0.10220286885245901,cell,1
106035,1008,0.0,0.0,0.1095281862745098,cell,1
106043,1002,3904.0,2.99,0.07658811475409837,observed,1
106043,1004,0.0,0.0,0.07146516393442623,cell,1
106043,1006,0.0,0.0,0.06608606557377049,cell,1
106043,1008,0.0,0.0,0.07608251633986929,cell,1
106046,1002,0.0,0.0,0.1319159836065574,cell,1
106046,1004,976.0,1.35,0.13831967213114754,observed,1
106046,1006,0.0,0.0,0.09733606557377049,cell,1
106046,1008,0.0,0.0,0.09650735294117646,cell,1
106071,1002,0.0,0.0,0.09682377049180327,cell,1
106071,1004,488.0,0.98,0.20081967213114751,observed,1
106071,1006,0.0,0.0,0.08913934426229508,cell,1
106071,1008,0.0,0.0,0.08552900326797384,cell,1
106098,1002,0.0,0.0,0.07658811475409837,cell,1
106098,1004,3904.0,1.99,0.05097336065573771,observed,1
106098,1006,0.0,0.0,0.09707991803278689,cell,1
106098,1008,0.0,0.0,0.07123161764705882,cell,1
106102,1002,15616.0,11.25,0.07204149590163934,observed,1
106102,1004,0.0,0.0,0.06839139344262296,cell,1
106102,1006,0.0,0.0,0.07633196721311475,cell,1
106102,1008,0.0,0.0,0.07633782679738563,cell,1
106110,1002,3904.0,2.84,0.07274590163934426,observed,1
106110,1004,0.0,0.0,0.06839139344262296,cell,1
106110,1006,0.0,0.0,0.07633196721311475,cell,1
106110,1008,0.0,0.0,0.07633782679738563,cell,1
106138,1002,0.0,0.0,0.09554303278688525,cell,0
106138,1004,0.0,7.16,0.09682377049180327,cell,0
106138,1006,0.0,0.0,0.10220286885245901,cell,0
106138,1008,0.0,0.0,0.1095281862745098,cell,0
106140,1002,0.0,0.0,0.09682377049180327,cell,1
106140,1004,0.0,0.0,0.09182889344262295,cell,1
106140,1006,0.0,0.0,0.08913934426229508,cell,1
106140,1008,3916.8,3.67,0.09369893790849672,observed,1
106145,1002,1952.0,2.89,0.14805327868852458,observed,1
106145,1004,0.0,0.0,0.09682377049180327,cell,1
106145,1006,0.0,0.0,0.10220286885245901,cell,1
106145,1008,0.0,0.0,0.1095281862745098,cell,1
106166,1002,0.0,0.0,0.09964139344262296,cell,1
106166,1004,0.0,0.0,0.08427254098360656,cell,1
106166,1006,0.0,0.0,0.08913934426229508,cell,1
106166,1008,3916.8,3.93,0.10033700980392156,observed,1
106171,1002,0.0,0.0,0.09682377049180327,cell,0
106171,1004,0.0,5.98,0.09182889344262295,cell,0
106171,1006,0.0,0.0,0.08913934426229508,cell,0
106171,1008,0.0,0.0,0.08552900326797384,cell,0
106182,1002,0.0,0.0,0.07914959016393443,cell,1
106182,1004,0.0,0.0,0.08286372950819672,cell,1
106182,1006,0.0,0.0,0.08939549180327869,cell,1
106182,1008,1958.4,1.79,0.09140114379084967,observed,1
106186,1002,3904.0,2.79,0.07146516393442623,observed,1
106186,1004,0.0,0.0,0.09682377049180327,cell,1
106186,1006,0.0,0.0,0.10220286885245901,cell,1
106186,1008,0.0,0.0,0.1095281862745098,cell,1
106202,1002,7808.0,7.38,0.09451844262295081,observed,1
106202,1004,0.0,0.0,0.09144467213114754,cell,1
106202,1006,0.0,0.0,0.09042008196721311,placetype_rural_nonmetro,1
106202,1008,0.0,0.0,0.08680555555555555,cell,1
106228,1002,244.8,2.1100000000000003,0.8619281045751634,observed,2
106228,1004,3904.0,4.77,0.12218237704918031,observed,2
106228,1006,0.0,0.0,0.10015368852459017,cell,2
106228,1008,0.0,0.0,0.1256127450980392,cell,2
106255,1002,0.0,0.0,0.10220286885245901,placetype_rural_nonmetro,1
106255,1004,0.0,0.0,0.1174436475409836,placetype_rural_nonmetro,1
106255,1006,0.0,0.0,0.08939549180327869,global,1
106255,1008,1958.4,3.29,0.16799428104575162,observed,1
106256,1002,0.0,0.0,0.10578893442622951,cell,1
106256,1004,3904.0,3.79,0.09707991803278689,observed,1
106256,1006,0.0,0.0,0.09554303278688525,cell,1
106256,1008,0.0,0.0,0.09395424836601307,cell,1
106265,1002,0.0,0.0,0.09964139344262296,cell,0
106265,1004,0.0,2.89,0.08427254098360656,cell,0
106265,1006,0.0,0.0,0.08913934426229508,cell,0
106265,1008,0.0,0.0,0.09012459150326797,cell,0
106267,1002,3904.0,3.09,0.07914959016393443,observed,1
106267,1004,0.0,0.0,0.07633196721311475,cell,1
106267,1006,0.0,0.0,0.061219262295081976,placetype_rural_nonmetro,1
106267,1008,0.0,0.0,0.07250816993464052,cell,1
106274,1002,0.0,0.0,0.10860655737704919,cell,1
106274,1004,7808.0,1.98,0.025358606557377053,observed,1
106274,1006,0.0,0.0,0.06608606557377049,cell,1
106274,1008,0.0,0.0,0.07608251633986929,cell,1
106276,1002,0.0,0.0,0.15216503267973858,placetype_rural_nonmetro,0
106276,1004,0.0,1.59,0.05865778688524591,cell,0
106276,1006,0.0,0.0,0.09195696721311475,placetype,0
106276,1008,0.0,0.0,0.1259957107843137,cell,0
106278,1002,0.0,0.0,0.10860655737704919,cell,1
106278,1004,7808.0,3.98,0.05097336065573771,observed,1
106278,1006,0.0,0.0,0.06608606557377049,cell,1
106278,1008,0.0,0.0,0.07608251633986929,cell,1
106280,1002,0.0,0.0,0.19576719576719576,cell,1
106280,1004,3904.0,3.98,0.10194672131147542,observed,1
106280,1006,0.0,0.0,0.08913934426229508,cell,1
106280,1008,0.0,0.0,0.09906045751633986,cell,1
106293,1002,7808.0,5.23,0.06698258196721313,observed,1
106293,1004,0.0,0.0,0.09682377049180327,cell,1
106293,1006,0.0,0.0,0.10220286885245901,cell,1
106293,1008,0.0,0.0,0.1095281862745098,cell,1
106294,1002,0.0,0.0,0.09554303278688525,cell,1
106294,1004,0.0,0.0,0.09682377049180327,cell,1
106294,1006,0.0,0.0,0.10220286885245901,cell,1
106294,1008,3916.8,4.99,0.1273999183006536,observed,1
106327,1002,0.0,0.0,0.04021516393442623,cell,1
106327,1004,0.0,0.0,0.0778688524590164,cell,1
106327,1006,3904.0,2.59,0.06634221311475409,observed,1
106327,1008,0.0,0.0,0.06969975490196079,cell,1
106356,1002,0.0,0.0,0.10578893442622951,cell,1
106356,1004,3904.0,3.62,0.09272540983606557,observed,1
106356,1006,0.0,0.0,0.09554303278688525,cell,1
106356,1008,0.0,0.0,0.09395424836601307,cell,1
106357,1002,0.0,0.0,0.07658811475409837,cell,1
106357,1004,0.0,2.89,0.0704405737704918,cell,1
106357,1006,366.0,2.75,0.7513661202185792,observed,1
106357,1008,0.0,0.0,0.06101919934640523,placetype_rural_nonmetro,1
106365,1002,3904.0,3.75,0.09605532786885246,observed,1
106365,1004,0.0,0.0,0.09682377049180327,cell,1
106365,1006,0.0,0.0,0.10220286885245901,cell,1
106365,1008,0.0,0.0,0.1095281862745098,cell,1
106367,1002,15.25,2.19,14.360655737704917,observed,1
106367,1004,0.0,0.0,0.09528688524590163,cell,1
106367,1006,0.0,0.0,0.15317622950819673,cell,1
106367,1008,0.0,0.0,0.08833741830065359,cell,1
106382,1002,0.0,0.0,0.09682377049180327,cell,1
106382,1004,5856.0,4.55,0.07769808743169399,observed,1
106382,1006,0.0,0.0,0.08913934426229508,cell,1
106382,1008,0.0,0.0,0.08552900326797384,cell,1
106384,1002,0.0,0.0,0.09964139344262295,cell,1
106384,1004,3904.0,3.58,0.09170081967213115,observed,1
106384,1006,0.0,0.0,0.06403688524590163,cell,1
106384,1008,0.0,0.0,0.08910334967320262,cell,1
106388,1002,0.0,0.0,0.09964139344262296,cell,1
106388,1004,11712.0,10.44,0.08913934426229507,observed,1
106388,1006,0.0,0.0,0.08913934426229508,cell,1
106388,1008,0.0,0.0,0.09012459150326797,cell,1
106390,1002,0.0,0.0,0.08171106557377049,placetype,1
106390,1004,0.0,0.0,0.06890368852459017,cell,1
106390,1006,11712.0,7.77,0.06634221311475409,observed,1
106390,1008,0.0,0.0,0.08910334967320262,placetype,1
106396,1002,0.0,0.0,0.07274590163934426,cell,1
106396,1004,13664.0,8.98,0.06572014051522249,observed,1
106396,1006,0.0,0.0,0.07633196721311475,cell,1
106396,1008,0.0,0.0,0.07633782679738563,cell,1
106419,1002,0.0,0.0,0.06903176229508196,cell,1
106419,1004,0.0,0.0,0.07287397540983608,cell,1
106419,1006,0.0,0.0,0.061219262295081976,placetype_rural_nonmetro,1
106419,1008,7833.6,4.39,0.056040645424836596,observed,1
106422,1002,0.0,0.0,0.09733606557377049,cell,1
106422,1004,3904.0,2.49,0.06378073770491804,observed,1
106422,1006,0.0,0.0,0.14036885245901642,cell,1
106422,1008,0.0,0.0,0.0967626633986928,cell,1
106425,1002,0.0,0.0,0.09707991803278689,cell,1
106425,1004,3904.0,3.49,0.08939549180327869,observed,1
106425,1006,0.0,0.0,0.11731557377049182,placetype_rural_nonmetro,1
106425,1008,0.0,0.0,0.08399714052287581,placetype,1
106432,1002,3904.0,3.73,0.09554303278688525,observed,1
106432,1004,0.0,0.0,0.10194672131147542,cell,1
106432,1006,0.0,0.0,0.08913934426229508,cell,1
106432,1008,0.0,0.0,0.09906045751633986,cell,1
106442,1002,0.0,0.0,0.07889344262295082,cell,1
106442,1004,3904.0,2.98,0.07633196721311475,observed,1
106442,1006,0.0,0.0,0.07889344262295081,cell,1
106442,1008,0.0,0.0,0.062168096405228745,cell,1
106443,1002,0.0,0.0,0.10040983606557376,cell,1
106443,1004,0.0,0.0,0.09323770491803278,cell,1
106443,1006,0.0,0.0,0.08965163934426229,cell,1
106443,1008,3916.8,3.4,0.08680555555555555,observed,1
106462,1002,0.0,0.0,0.10578893442622951,cell,1
106462,1004,976.0,1.98,0.20286885245901642,observed,1
106462,1006,0.0,0.0,0.09554303278688525,cell,1
106462,1008,0.0,0.0,0.09395424836601307,cell,1
106464,1002,0.0,0.0,0.09554303278688525,cell,1
106464,1004,3904.0,1.99,0.05097336065573771,observed,1
106464,1006,0.0,0.0,0.10220286885245901,cell,1
106464,1008,0.0,0.0,0.1095281862745098,cell,1
106467,1002,0.0,0.0,0.09451844262295081,cell,0
106467,1004,0.0,8.98,0.10234919187246877,placetype_rural_nonmetro,0
106467,1006,0.0,0.0,0.22387295081967212,placetype_rural_nonmetro,0
106467,1008,0.0,0.0,0.08680555555555555,placetype_rural_nonmetro,0
106471,1002,0.0,0.0,0.10578893442622951,cell,1
106471,1004,7808.0,7.96,0.10194672131147542,observed,1
106471,1006,0.0,0.0,0.09554303278688525,cell,1
106471,1008,0.0,0.0,0.09395424836601307,cell,1
106475,1002,0.0,0.0,0.11949282786885246,cell,1
106475,1004,7808.0,7.98,0.10220286885245901,observed,1
106475,1006,0.0,0.0,0.09695184426229508,cell,1
106475,1008,0.0,0.0,0.08731617647058823,cell,1
106477,1002,0.0,0.0,0.07889344262295082,cell,1
106477,1004,3904.0,3.44,0.08811475409836066,observed,1
106477,1006,0.0,0.0,0.07889344262295081,cell,1
106477,1008,0.0,0.0,0.062168096405228745,cell,1
106486,1002,0.0,0.0,0.10860655737704919,cell,0
106486,1004,0.0,3.19,0.07146516393442623,cell,0
106486,1006,0.0,0.0,0.06608606557377049,cell,0
106486,1008,0.0,0.0,0.07608251633986929,cell,0
106493,1002,0.0,0.0,0.19576719576719576,cell,1
106493,1004,0.0,0.0,0.10194672131147542,cell,1
106493,1006,12688.0,12.82,0.10104035308953342,observed,1
106493,1008,0.0,0.0,0.09906045751633986,cell,1
106507,1002,0.0,0.0,0.07914959016393443,cell,1
106507,1004,1952.0,2.69,0.13780737704918034,observed,1
106507,1006,0.0,0.0,0.08939549180327869,cell,1
106507,1008,0.0,0.0,0.07097630718954247,cell,1
106508,1002,0.0,0.0,0.10860655737704919,cell,1
106508,1004,2928.0,6.49,0.22165300546448086,observed,1
106508,1006,0.0,0.0,0.06608606557377049,cell,1
106508,1008,0.0,0.0,0.07608251633986929,cell,1
106518,1002,0.0,0.0,0.10860655737704919,cell,1
106518,1004,11712.0,8.97,0.07658811475409837,observed,1
